Customer ID,network_age,Customer tenure in month,spend_mo12,Total SMS Spend,Total Data Spend,Total Data Consumption,Total Unique Calls,Total Onnet spend ,Total Offnet spend,complaint_calls,Network type subscription in Month 1,Network type subscription in Month 2,Most Loved Competitor network in in Month 1,Most Loved Competitor network in in Month 2,Churn Status
ADF1806,1877.0,62.57,1632.5604,50.66,1.25,5.0371,325.0,46484.0,38329.0,1.0,Other,Other,PQza,Uxaa,1.0
ADF1811,4591.0,153.03,1757.78,11.95,0.0,28045.9677,522.0,0.0,24013.0,1.0,Other,Other,Weematel,Uxaa,1.0
ADF1815,765.0,25.5,1804.326,35.56,1.25,17363.8516,820.0,14601.0,52812.0,1.0,Other,Other,PQza,Uxaa,1.0
ADF1817,369.0,12.3,1827.44,51.99,0.0,941.4883,1086.0,11064.0,62435.0,1.0,Other,Other,Zintel,Uxaa,1.0
ADF1821,103.0,3.43,1892.1272,78.69,116.25,158633.584,138.0,105468.0,5688.0,1.0,Other,Other,0,Uxaa,1.0
ADF1841,2392.0,79.73,3170.14,5.25,41.25,8041.1484,353.0,54514.0,73881.0,1.0,Other,Other,0,Uxaa,1.0
ADF1848,594.0,19.8,5221.15,19.68,83.75,694552.8369,424.0,53605.0,81021.0,1.0,Other,Other,ToCall,Uxaa,1.0
ADF1849,3804.0,126.8,5426.89,0.0,0.0,54.8057,2596.0,0.0,14579.0,3.0,Other,Other,Zintel,Uxaa,1.0
ADF1855,1965.0,65.5,10042.3532,1.75,2.5,41.7314,1705.0,381174.0,431440.0,1.0,Other,Other,Zintel,Uxaa,1.0
ADF1895,101.0,3.37,44.97,0.61,0.0,313266.3779,11.0,348.0,3466.0,1.0,Other,Other,ToCall,Weematel,1.0
ADF1896,372.0,12.4,68.748,19.12,2.48,51.8125,13.0,358.0,3232.0,1.0,Other,Other,Weematel,Weematel,1.0
ADF1901,1489.0,49.63,142.3388,9.56,0.0,517720.3789,69.0,813.0,6680.0,1.0,Other,Other,Weematel,Weematel,1.0
ADF1907,2281.0,76.03,789.44,5.25,7.5,979067.5381,207.0,22062.0,16827.0,1.0,Other,Other,Weematel,Weematel,1.0
ADF1913,1964.0,65.47,1174.822,1.75,238.75,5272612.691,115.0,4512.0,24678.0,1.0,Other,Other,Weematel,Weematel,1.0
ADF1955,136.0,4.53,208.056,24.5,0.0,2581.9473,58.0,8364.0,6883.0,1.0,Other,Other,Zintel,Zintel,0.0
ADF1959,2252.0,75.07,535.63,1.75,7.5,1919857.372,131.0,8820.0,23657.0,2.0,Other,Other,ToCall,Zintel,0.0
ADF1972,415.0,13.83,70.8648,9.56,0.0,3658.9395,10.0,1253.0,1121.0,1.0,Other,Other,Zintel,Zintel,1.0
ADF1975,356.0,11.87,89.378,16.73,8.75,1332.4814,4.0,0.0,2607.0,1.0,Other,Other,Zintel,Zintel,1.0
ADF1978,107.0,3.57,128.51,5.98,22.5,47800.1602,17.0,120.0,6476.0,2.0,Other,Other,Mango,Zintel,1.0
ADF1979,107.0,3.57,139.136,0.0,20.0,1509481.9,8.0,0.0,2806.0,1.0,Other,Other,Zintel,Zintel,1.0
ADF1985,1361.0,45.37,204.3128,28.05,2.5,1.1426,36.0,966.0,10314.0,1.0,Other,Other,Weematel,Zintel,1.0
ADF1995,161.0,5.37,1109.198,22.64,6.25,978.1816,385.0,11700.0,67635.0,1.0,Other,Other,Zintel,Zintel,1.0
